;name;id;wikidataId;firstAuthor;numOfCoAuthors;title;subtitle;normalizedGenre;digitalSource;originalSourcePublisher;originalSourcePubPlace;originalSourceYear;originalSourceNumberOfPages;yearNormalized;size;libretto;averageClustering;density;averagePathLength;maxDegreeIds;averageDegree;diameter;yearPremiered;yearPrinted;maxDegree;numOfSpeakers;numOfSpeakersFemale;numOfSpeakersMale;numOfSpeakersUnknown;numPersonGroups;numConnectedComponents;numEdges;yearWritten;numOfSegments;wikipediaLinkCount;numOfActs;wordCountText;wordCountSp;wordCountStage;numOfP;numOfL;firstAuthorFirstname;firstAuthorGender;BDSL_autortitel;BDSL_autor
547;tieck-prinz-zerbino;ger000259;Q55021950;Tieck;0;Prinz Zerbino oder die Reise nach dem guten Geschmack;Ein deutsches Lustspiel in sechs Akten;Comedy;http://www.textgridrep.org/textgrid:wd1q.0;;;;;1799;125;False;0.8932328313898322;0.1193548387096774;2.361.032.258.064.510;nestor;14. Aug;4;;1799.0;70;125;10;81;34;;1;925;1797;52;0;6;58031;57458;2017;2092;3148;Ludwig;male;0;919
548;tieck-ritter-blaubart;ger000274;Q55999073;Tieck;0;Ritter Blaubart;Ein Ammenmärchen in vier Akten;;http://www.textgridrep.org/textgrid:wd6t.0;;;;;1797;25;False;0.8258606842074334;0.4166666666666667;16.866.666.666.666.600;klaus;10.0;3;1835;1797.0;20;25;4;20;1;;1;125;1796;15;0;4;21134;20682;858;974;105;Ludwig;male;3;919
549;toerring-agnes-bernauerin;ger000404;Q55999126;Törring;0;Agnes Bernauerin;Ein vaterländisches Trauerspiel;Tragedy;http://www.textgridrep.org/textgrid:wf6k.0;;;;;1780;27;False;0.7711651940410111;0.3504273504273504;18.461.538.461.538.400;albrecht;911.111.111.111.111;3;1781;1780.0;18;27;2;25;0;;1;123;1780;36;0;5;15764;15015;1373;570;0;Josef;male;0;0
550;treitschke-das-bauerngut;ger000554;Q110826897;Treitschke;0;Das Bauerngut;Ein Lustspiel in einem Aufzuge. Fortsetzung der beyden Billets, und des Stammbaumes;Comedy;https://books.google.com/books?id=i2rquT3ZEEgC&printsec=frontcover;;;;;1799;6;False;1.0;1.0;1.0;several characters;5.0;1;1799;1799.0;5;6;1;5;0;;1;15;;12;0;0;7994;7880;581;352;0;Georg;male;0;2
551;uhland-ernst-herzog-von-schwaben;ger000091;Q55999188;Uhland;0;Ernst Herzog von Schwaben;Trauerspiel in fünf Aufzügen;Tragedy;http://www.textgridrep.org/textgrid:wpvj.0;;;;;1818;21;False;0.9160364145658262;0.680952380952381;1.319.047.619.047.610;kunrad|gisela|ernst;1.361.904.761.904.760;2;1818;1818.0;19;21;1;20;0;;1;143;;8;0;5;14453;14258;462;0;2102;Ludwig;male;1;182
552;uhland-ludwig-der-bayer;ger000279;Q55999162;Uhland;0;Ludwig der Bayer;Schauspiel in fünf Aufzügen;;http://www.textgridrep.org/textgrid:wp6p.0;;;;;1819;41;False;0.8837744544218871;0.224390243902439;19.012.195.121.951.200;friedrich;8.975.609.756.097.560;3;1826;1819.0;32;41;2;39;0;;1;184;1817/1818;13;0;5;15483;14990;1112;0;2115;Ludwig;male;0;182
553;vanoni-der-friseur;ger000592;Q113649510;Vanoni;0;Der Friseur;Schwank in einem Akte;Comedy;https://resolver.staatsbibliothek-berlin.de/SBB0003353200000000;;;;;1843;10;False;0.75;0.6666666666666666;13.555.555.555.555.500;herr_von_hasenhein|herr_von_gumpelhein;6.0;3;1843;1843.0;8;10;2;8;0;;1;30;;28;0;0;7886;7524;807;305;2;Baptista;male;0;0
554;vischer-faust;ger000064;Q1398532;Vischer;0;Faust;Der Tragödie dritter Teil;Tragedy;http://www.textgridrep.org/textgrid:wz0s.0;;;;;1862;68;False;0.9056648317721092;0.1927129060579455;19.139.596.136.962.200;valentin;12.911.764.705.882.300;3;;1862.0;51;68;8;46;14;;1;439;;36;1;3;33840;32912;3308;156;4650;Friedrich;male;12;126
555;voss-faust;ger000258;Q55999227;Voß;0;Faust;Trauerspiel mit Gesang und Tanz;Tragedy;http://www.textgridrep.org/textgrid:wzgs.0;;;;;1823;72;False;0.7719877227409646;0.0817683881064162;2.180.214.240.705.730;faust;5.805.555.555.555.550;3;;1823.0;38;72;13;48;11;;6;209;;63;0;5;13363;12447;2989;39;1613;Julius;male;0;0
556;wagner-das-rheingold;ger000317;Q327717;Wagner;0;Das Rheingold;;;http://www.textgridrep.org/textgrid:wzph.0;;;;;1853;14;True;0.9725274725274726;0.8901098901098901;110.989.010.989.011;alberich|wotan|loge;11.571.428.571.428.500;2;1869;1853.0;13;14;6;8;0;;1;81;;4;32;0;10404;10082;2726;0;1876;Richard;male;18;2624
557;wagner-der-fliegende-hollaender;ger000245;Q114640;Wagner;0;Der fliegende Holländer;;;http://www.textgridrep.org/textgrid:wzq0.0;;;;;1843;9;True;1.0;1.0;1.0;several characters;8.0;1;1843;;8;9;3;6;0;;1;36;;3;37;3;7017;6718;1635;0;828;Richard;male;35;2624
558;wagner-die-kindermoerderin;ger000396;Q1213864;Wagner;0;Die Kindermörderin;Ein Trauerspiel;Tragedy;http://www.textgridrep.org/textgrid:wznj.0;;;;;1776;14;False;0.8547619047619047;0.5494505494505495;14.505.494.505.494.500;evchen|magister;7.142.857.142.857.140;2;1777;1776.0;11;14;6;8;0;;1;50;;6;2;6;23297;23013;2159;726;10;Heinrich;male;11;91
559;wagner-die-meistersinger-von-nuernberg;ger000422;Q465540;Wagner;0;Die Meistersinger von Nürnberg;;;http://www.textgridrep.org/textgrid:wzp9.0;;;;;1868;32;True;0.8858208387514802;0.6108870967741935;13.891.129.032.258.000;walther|david;189.375;2;1868;;31;32;3;26;3;;1;303;;14;34;3;23376;22099;5902;0;3031;Richard;male;73;2624
560;wagner-die-reue-nach-der-that;ger000264;Q55999240;Wagner;0;Die Reue nach der That;Ein Schauspiel;;http://www.textgridrep.org/textgrid:wznr.0;;;;;1775;16;False;0.8787129537129538;0.6916666666666667;13.083.333.333.333.300;langen|wilhelm|werner;10.375;2;1775;1775.0;15;16;6;10;0;;1;83;;6;0;6;21415;21141;2210;814;4;Heinrich;male;0;91
561;wagner-die-walkuere;ger000349;Q324319;Wagner;0;Die Walküre;;;http://www.textgridrep.org/textgrid:wzp6.0;;;;;1853;14;True;0.9332334332334332;0.7032967032967034;12.967.032.967.032.900;bruennhilde|wotan;9.142.857.142.857.140;2;1870;1853.0;13;14;11;3;0;;1;64;;11;36;3;12854;12120;3565;0;2296;Richard;male;17;2624
562;wagner-goetterdaemmerung;ger000319;Q272029;Wagner;0;Götterdämmerung;;;http://www.textgridrep.org/textgrid:wzp1.0;;;;;1853;15;True;0.8209686609686611;0.4;1.638.095.238.095.230;siegfried;05. Jun;3;1876;1853.0;13;15;10;5;0;;1;42;;12;35;3;12856;12319;4169;0;2055;Richard;male;13;2624
563;wagner-lohengrin;ger000175;Q23085;Wagner;0;Lohengrin;Romantische Oper in drei Aufzügen;;http://www.textgridrep.org/textgrid:wzpz.0;;;;;1850;25;True;0.7585794924030219;0.4966666666666666;14.173.228.346.456.600;elsa|ortrud;Nov 92;3;1850;;20;25;6;18;1;;2;149;;11;37;3;11960;10925;3830;0;1227;Richard;male;44;2624
564;wagner-parsifal;ger000413;Q220340;Wagner;0;Parsifal;Ein Bühnenweihfestspiel;;http://www.textgridrep.org/textgrid:wzps.0;;;;;1877;23;True;0.9631093544137024;0.6126482213438735;13.873.517.786.561.200;kundry|parsifal;13.478.260.869.565.200;2;1882;1877.0;22;23;7;15;1;;1;155;;3;39;3;10676;10453;3528;0;1293;Richard;male;152;2624
565;wagner-siegfried;ger000105;Q333146;Wagner;0;Siegfried;;;http://www.textgridrep.org/textgrid:wzpd.0;;;;;1853;8;True;0.7291666666666666;0.6071428571428571;14.285.714.285.714.200;siegfried|wandrer;Apr 25;3;1876;1853.0;6;8;2;5;1;;1;17;;8;33;3;15041;14528;3593;0;2766;Richard;male;38;2624
566;wagner-tannhaeuser;ger000415;Q560619;Wagner;0;Tannhäuser und Der Sängerkrieg auf Wartburg;Große romantische Oper in drei Akten;;http://www.textgridrep.org/textgrid:wzpp.0;;;;;1845;17;True;0.9209736342089284;0.7426470588235294;12.573.529.411.764.700;tannhaeuser;11.882.352.941.176.400;2;1845;;16;17;4;13;0;;1;101;;11;36;3;7847;7188;2056;0;882;Richard;male;60;2624
567;wagner-tristan-und-isolde;ger000166;Q1324254;Wagner;0;Tristan und Isolde;;;http://www.textgridrep.org/textgrid:wzq9.0;;;;;1859;10;True;0.8892857142857142;0.8;01. Feb;isolde|brangaene|kurwenal;07. Feb;2;1865;1859.0;9;10;2;8;0;;1;36;1859;11;45;3;10931;10413;2162;0;2378;Richard;male;112;2624
568;wagner-voltaire-am-abend-seiner-apotheose;ger000426;Q55999294;Wagner;0;Voltaire am Abend seiner Apotheose;;;http://www.textgridrep.org/textgrid:wznq.0;;;;;1778;3;False;1.0;1.0;1.0;amme|voltaire|gespenst;2.0;1;;1778.0;2;3;1;1;1;;1;3;;1;1;0;4639;3756;1255;80;0;Heinrich;male;0;91
569;wedekind-der-kammersaenger;ger000003;Q56256400;Wedekind;0;Der Kammersänger;;;http://www.textgridrep.org/textgrid:x39r.0;;;;;1899;7;False;0.5047619047619047;0.4285714285714285;15.714.285.714.285.700;gerardo;2.571.428.571.428.570;2;1899;1899.0;6;7;2;5;0;;1;9;1897;10;1;0;10216;10044;1131;311;20;Frank;male;4;520
570;wedekind-der-marquis-von-keith;ger000425;Q21040523;Wedekind;0;Der Marquis von Keith;Schauspiel in fünf Aufzügen;;http://www.textgridrep.org/textgrid:x3d6.0;;;;;1900;23;False;0.8810325482387671;0.7035573122529645;12.964.426.877.470.300;von_keith|anna|scholz;15.478.260.869.565.200;2;1901;1900.0;22;23;8;15;0;;1;178;;5;1;5;24502;23956;3179;996;0;Frank;male;7;520
571;wedekind-die-buechse-der-pandora;ger000436;Q1211843;Wedekind;0;Die Büchse der Pandora;Tragödie in drei Aufzügen mit einem Prolog;Tragedy;http://www.textgridrep.org/textgrid:x3bf.0;;;;;1902;23;False;0.9354555646115748;0.4901185770750988;12.994.350.282.485.800;several characters;10.782.608.695.652.100;2;1904;1902.0;18;23;6;17;0;;2;124;1894/1902;4;4;3;20089;19327;3287;777;98;Frank;male;10;520
572;wedekind-die-zensur;ger000377;Q56439985;Wedekind;0;Die Zensur;Theodizee in einem Akt;;http://www.textgridrep.org/textgrid:x3cv.0;;;;;1908;4;False;1.0;1.0;1.0;several characters;3.0;1;1909;1908.0;3;4;2;2;0;;1;6;1907;3;0;0;8599;8500;698;203;40;Frank;male;6;520
573;wedekind-erdgeist;ger000140;Q478364;Wedekind;0;Erdgeist;Tragödie in vier Aufzügen;Tragedy;http://www.textgridrep.org/textgrid:x3f6.0;;;;;1895;13;False;0.7375846375846375;0.4871794871794871;15.384.615.384.615.300;lulu;5.846.153.846.153.840;3;1898;1895.0;11;13;3;10;0;;1;38;1895;34;5;4;20088;18603;4188;1375;0;Frank;male;8;520
574;wedekind-franziska;ger000323;Q5493051;Wedekind;0;Franziska;Ein modernes Mysterium in fünf Akten;;http://www.textgridrep.org/textgrid:x37q.0;;;;;1912;35;False;0.924552171965965;0.2722689075630252;1.734.453.781.512.600;franziska;9.257.142.857.142.850;3;1912;1912.0;33;35;12;21;2;;1;162;1911;21;1;5;23053;22496;2109;915;637;Frank;male;10;520
575;wedekind-fritz-schwigerling;ger000135;Q56587571;Wedekind;0;Fritz Schwigerling oder Der Liebestrank;Schwank in drei Aufzügen;Comedy;http://www.textgridrep.org/textgrid:x3bs.0;;;;;1899;10;False;0.8300000000000001;0.6222222222222222;01. Apr;coelestin|fuerst;05. Jun;3;1900;1899.0;8;10;3;7;0;;1;28;;41;0;3;15124;14548;2792;895;4;Frank;male;0;520
576;wedekind-fruehlings-erwachen;ger000040;Q2549073;Wedekind;0;Frühlings Erwachen;Eine Kindertragödie;Tragedy;http://www.textgridrep.org/textgrid:x34j.0;;;;;1891;36;False;0.8371704629004287;0.2698412698412698;20.365.079.365.079.300;melchior;9.444.444.444.444.440;4;1906;1891.0;24;36;7;29;0;;1;170;1890;19;14;3;18789;18464;800;776;0;Frank;male;26;520
577;wedekind-hidalla;ger000023;Q56192031;Wedekind;0;Hidalla oder Sein und Haben;Schauspiel in fünf Akten;;http://www.textgridrep.org/textgrid:x390.0;;;;;1904;15;False;0.9170829170829172;0.8380952380952381;1.161.904.761.904.760;several characters;11.733.333.333.333.300;2;1905;1904.0;14;15;4;11;0;;1;88;1903;5;0;5;19686;19295;2202;621;0;Frank;male;0;520
578;wedekind-koenig-nicolo;ger000191;Q56379521;Wedekind;0;König Nicolo oder So ist das Leben;Schauspiel in drei Aufzügen und neun Bildern mit einem Prolog;;http://www.textgridrep.org/textgrid:x3b4.0;;;;;1902;30;False;0.8762955222725338;0.3057471264367816;16.942.528.735.632.100;koenig_nicolo;8.866.666.666.666.660;2;1902;1902.0;29;30;2;25;3;;1;133;1901;10;0;3;19243;18499;2338;395;380;Frank;male;0;520
579;wedekind-musik;ger000146;Q56192008;Wedekind;0;Musik;Sittengemälde in vier Bildern;;http://www.textgridrep.org/textgrid:x37n.0;;;;;1908;10;False;0.7449206349206349;0.5555555555555556;14.444.444.444.444.400;klara;5.0;2;1908;1908.0;9;10;5;5;0;;1;25;1906;16;0;4;14298;13735;1654;311;20;Frank;male;2;520
580;wedekind-tod-und-teufel;ger000071;Q56449195;Wedekind;0;Tod und Teufel (Totentanz);Drei Szenen;;http://www.textgridrep.org/textgrid:x3cm.0;;;;;1906;4;False;1.0;1.0;1.0;several characters;3.0;1;1906;1906.0;3;4;2;2;0;;1;6;1905;3;0;0;7935;7756;639;133;252;Frank;male;3;520
581;weidmann-der-dorfbarbier;ger000257;Q20203210;Weidmann;1;Der Dorfbarbier;Komische Oper in einem Akt;;http://www.textgridrep.org/textgrid:x3zz.0;;;;;1796;11;True;0.8221500721500722;0.6181818181818182;12.444.444.444.444.400;adam|lux;6.181.818.181.818.180;2;1796;;9;11;2;7;2;;2;34;;13;1;0;6037;5914;558;216;304;Paul;male;0;15
582;weidmann-johann-faust;ger000014;Q52929139;Weidmann;0;Johann Faust;Ein Allegorisches Drama von fünf Aufzügen;;http://www.textgridrep.org/textgrid:x400.0;;;;;1775;17;False;0.8536156653803713;0.3014705882352941;18.308.823.529.411.700;faust;4.823.529.411.764.700;3;;1775.0;13;17;4;12;1;;1;41;;37;0;5;14420;12960;698;455;24;Paul;male;0;15
584;weisse-atreus-und-thyest;ger000291;Q52928953;Weiße;0;Atreus und Thyest;Ein Trauerspiel in fünf Aufzügen;Tragedy;http://www.textgridrep.org/textgrid:x4gj.0;;;;;1766;5;False;0.9;0.9;01. Jan;atreus|aegisth|thyest;03. Jun;2;1767;1766.0;4;5;1;4;0;;1;9;1766;30;0;5;15086;14897;639;0;2159;Christian;male;0;0
585;weisse-die-jagd;ger000186;Q5274380;Weiße;0;Die Jagd;Eine komische Oper in drey Aufzügen;;http://www.textgridrep.org/textgrid:x4q9.0;;;;;1770;17;True;0.8887791946615476;0.4852941176470588;1.588.235.294.117.640;toeffel;7.764.705.882.352.940;3;1770;1770.0;13;17;3;10;4;;1;66;;34;2;3;21531;20708;1814;709;583;Christian;male;0;0
586;weissenthurn-das-manuscript;ger000340;Q51433398;Weißenthurn;0;Das Manuscript;Lustspiel in fünf Aufzügen;Comedy;http://www.textgridrep.org/textgrid:x4vf.0;;;;;1817;15;False;0.7801587301587302;0.3714285714285714;17.809.523.809.523.800;flint|walter;05. Feb;3;;1817.0;10;15;6;9;0;;1;39;;34;0;5;20961;20587;2213;1280;0;Johanna;female;0;0
587;weissenthurn-die-schwestern-st-janvier;ger000213;Q51433501;Weißenthurn;0;Die Schwestern St. Janvier;Schauspiel in fünf Aufzügen;;http://www.textgridrep.org/textgrid:x4vx.0;;;;;1821;27;False;0.8096151669681082;0.2991452991452991;19.658.119.658.119.600;diakue;7.777.777.777.777.770;4;;1821.0;17;27;7;18;2;;1;105;;39;0;5;16508;15889;1613;0;2075;Johanna;female;0;0
588;weissenthurn-johann-herzog-von-finnland;ger000456;Q51433734;Weißenthurn;0;Johann, Herzog von Finnland;Schauspiel in fünf Aufzügen, nach der Geschichte, mit den nöthigen theatralischen Änderungen;;http://www.textgridrep.org/textgrid:x4vq.0;;;;;1811;23;False;0.7611534813580851;0.3359683794466403;18.142.292.490.118.500;joeran;7.391.304.347.826.080;4;1811;1817.0;18;23;2;21;0;;1;85;;38;0;5;21636;21093;2372;933;0;Johanna;female;0;0
589;weissenthurn-welche-ist-die-braut;ger000394;Q51433812;Weißenthurn;0;Welche ist die Braut!;Ein Lustspiel in fünf Aufzügen;Comedy;http://www.textgridrep.org/textgrid:x4vh.0;;;;;1813;21;False;0.9212768733224284;0.7380952380952381;12.666.666.666.666.600;baroninn|bluemlein|waldberg;14.761.904.761.904.700;3;1813;1817.0;19;21;12;8;1;;1;155;;31;0;5;23855;23402;1523;1390;112;Johanna;female;0;0
590;weissenthurn-welcher-ist-der-braeutigam;ger000464;Q51433885;Weißenthurn;0;Welcher ist der Bräutigam?;Ein Lustspiel in 4 Aufzügen;Comedy;http://www.textgridrep.org/textgrid:x4vp.0;;;;;1821;10;False;0.9444444444444444;0.9111111111111112;10.888.888.888.888.800;several characters;08. Feb;2;;1821.0;9;10;4;6;0;;1;41;;23;0;4;16413;16207;1134;1028;0;Johanna;female;0;0
591;werner-der-vierundzwanzigste-februar;ger000412;Q1199803;Werner;0;Der vierundzwanzigste Februar;Eine Tragödie in einem Akt;Tragedy;http://www.textgridrep.org/textgrid:x5bv.0;;;;;1809;3;False;1.0;1.0;1.0;trude|kunz|kurt;2.0;1;1809;1815.0;2;3;1;2;0;;1;3;;3;1;0;10651;9015;1132;3;1118;Zacharias;male;11;52
592;wette-haensel-und-gretel;ger000169;Q1099668;Wette;0;Hänsel und Gretel;Märchenspiel in drei Bildern;;http://www.textgridrep.org/textgrid:x82c.0;;;;;1893;9;True;0.8571428571428572;0.5;01. Mai;gretel|haensel;4.0;2;1893;;8;9;3;4;2;;1;18;;11;22;3;6460;6056;1961;0;835;Adelheid;female;0;1
593;widmann-der-widerspenstigen-zaehmung;ger000333;Q1198062;Widmann;0;Der Widerspenstigen Zähmung;Komische Oper in vier Akten;;http://www.textgridrep.org/textgrid:x8cd.0;;;;;1874;19;True;0.8137015031751873;0.4035087719298245;16.900.584.795.321.600;katharine|hortensio;7.263.157.894.736.840;3;1874;;14;19;5;8;6;;1;69;;22;4;4;9896;9489;1008;1;1293;Joseph;male;0;7
594;widmann-maikaefer-komoedie;ger000414;Q52928493;Widmann;0;Maikäfer-Komödie;;Comedy;http://www.textgridrep.org/textgrid:x8cf.0;;;;;1897;40;False;0.8806729836641545;0.6166666666666667;1.391.025.641.025.640;sylvan;24. Mai;3;1942;1897.0;36;40;11;20;9;;1;481;1896;18;0;3;23248;18851;1492;218;2206;Joseph;male;0;7
595;wieland-alceste;ger000373;Q2640248;Wieland;0;Alceste;Ein Singspiel in fünf Aufzügen;;http://www.textgridrep.org/textgrid:x8ks.0;;;;;1773;5;True;1.0;1.0;1.0;several characters;4.0;1;1773;1773.0;4;5;2;2;1;;1;10;;5;2;5;6156;6065;422;0;982;Christoph;male;8;1321
596;wieland-klementina-von-porretta;ger000148;Q52927925;Wieland;0;Klementina von Porretta;Ein Drama aus Richardsons Geschichte Sir Karl Grandisons gezogen;;http://www.textgridrep.org/textgrid:x8hc.0;;;;;1760;11;False;0.8303751803751804;0.7818181818181819;12.181.818.181.818.100;grandison|pater_mareskotti;7.818.181.818.181.810;2;;1760.0;10;11;4;7;0;;1;43;1759;63;0;5;23994;23428;1385;374;0;Christoph;male;0;1321
597;wieland-lady-johanna-gray;ger000445;Q52928044;Wieland;0;Lady Johanna Gray oder Der Triumf der Religion;Ein Trauerspiel;Tragedy;http://www.textgridrep.org/textgrid:x8fs.0;;;;;1758;8;False;0.8470238095238095;0.6785714285714286;13.214.285.714.285.700;lady_johanna|lady_suffolk;Apr 75;2;1758;1758.0;7;8;3;5;0;;1;19;1757/1758;30;0;5;14881;14660;225;0;2151;Christoph;male;0;1321
598;wilbrandt-der-meister-von-palmyra;ger000137;Q52927688;Wilbrandt;0;Der Meister von Palmyra;Dramatische Dichtung in fünf Aufzügen;;http://www.textgridrep.org/textgrid:x8mr.0;;;;;1889;35;False;0.7518460954030355;0.2117647058823529;19.327.731.092.436.900;apelles;07. Feb;4;;1889.0;30;35;8;22;5;;1;126;;37;0;5;26080;24738;4891;114;2951;Adolf;male;1;8
599;wilbrandt-gracchus-der-volkstribun;ger000460;Q52927767;Wilbrandt;0;Gracchus der Volkstribun;Trauerspiel in fünf Aufzügen;Tragedy;http://www.textgridrep.org/textgrid:x8mw.0;;;;;1872;23;False;0.8452350583862227;0.6007905138339921;14.110.671.936.758.800;laetorius;13.217.391.304.347.800;3;;1872.0;20;23;3;18;2;;1;152;;32;0;5;21431;20521;3671;738;0;Adolf;male;0;8
600;wildenbruch-die-haubenlerche;ger000240;Q51435829;Wildenbruch;0;Die Haubenlerche;Schauspiel in vier Akten;;http://www.textgridrep.org/textgrid:x8np.0;;;;;1890;7;False;1.0;1.0;1.0;several characters;6.0;1;1890;1891.0;6;7;3;4;0;;1;21;;33;0;4;29716;28812;6551;1826;11;Ernst;male;0;9
601;wildenbruch-die-karolinger;ger000439;Q51435873;Wildenbruch;0;Die Karolinger;Trauerspiel in vier Akten;Tragedy;http://www.textgridrep.org/textgrid:x8nq.0;;;;;1881;33;False;0.8178891557402064;0.4015151515151515;193.939.393.939.394;bernhard;12.848.484.848.484.800;5;1881;1881.0;25;33;1;32;0;;1;212;;40;0;4;18246;16887;2175;0;2398;Ernst;male;0;9
602;wildenbruch-die-quitzows;ger000172;Q51435918;Wildenbruch;0;Die Quitzows;Schauspiel in vier Akten;;http://www.textgridrep.org/textgrid:x8nh.0;;;;;1888;62;False;0.7665124812733225;0.197778952934955;2.014.806.980.433.630;perwenitz;12.064.516.129.032.200;4;1888;1888.0;41;62;7;50;5;;1;374;;72;0;7;30691;28730;5087;1134;1566;Ernst;male;0;9
603;wildgans-armut;ger000187;Q51435149;Wildgans;0;Armut;Ein Trauerspiel in fünf Akten;Tragedy;http://www.textgridrep.org/textgrid:x90m.0;;;;;1914;12;False;0.8477513227513228;0.5454545454545454;14.696.969.696.969.600;gottfried|marie|mutter;6.0;3;1915;1914.0;10;12;2;8;2;;1;36;;5;0;5;17292;16113;4448;646;384;Anton;male;0;34
604;wildgans-dies-irae;ger000428;Q51435253;Wildgans;0;Dies irae;Eine Tragödie in fünf Akten;Tragedy;http://www.textgridrep.org/textgrid:x90s.0;;;;;1918;15;False;0.872022792022792;0.4952380952380952;15.047.619.047.619.000;rabanser;6.933.333.333.333.330;2;1919;1918.0;13;15;6;8;1;;1;52;1916/1918;5;0;5;24595;22772;7667;856;473;Anton;male;0;34
605;wildgans-in-ewigkeit-amen;ger000163;Q51435303;Wildgans;0;In Ewigkeit Amen;Ein gerichtliches Vorspiel in einem Akt;;http://www.textgridrep.org/textgrid:x90t.0;;;;;1913;8;False;1.0;1.0;1.0;several characters;7.0;1;1913;1913.0;7;8;1;7;0;;1;28;1912;1;0;1;9223;8998;2160;322;0;Anton;male;0;34
606;wohlbrueck-der-vampyr;ger000295;Q253866;Wohlbrück;0;Der Vampyr;Romantische Oper in vier Aufzügen;;http://www.textgridrep.org/textgrid:x9jv.0;;;;;1828;26;True;0.8141827127121245;0.3107692307692307;1.969.230.769.230.760;ruthwen;7.769.230.769.230.760;4;1828;;18;26;5;15;6;;1;101;;39;11;4;17291;16319;4291;162;1615;Wilhelm;male;0;0
